qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q23010034,Self-portrait holding a portrait of her sister,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosalba%20Carriera%20-%20Self-Portrait%20Holding%20a%20Portrait%20of%20Her%20Sister%20-%20WGA4502.jpg,Rosalba Carriera,Q237726,female,,,,1786,Uffizi Gallery,Uffizi Gallery,1715,self-portrait,,paper,71,57,F_047_Rosalba_Carriera_Self-portrait_holding_a_portrait_of_her_sister_1715.jpg,female_paintings\F_047_Rosalba_Carriera_Self-portrait_holding_a_portrait_of_her_sister_1715.jpg,File:Rosalba Carriera - Self-Portrait Holding a Portrait of Her Sister - WGA4502.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosalba_Carriera"" class=""extiw"" title=""w:en:Rosalba Carriera""><span title=""Italian portrait painter and pastellist (1675–1757)"">Rosalba Carriera</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Web_Gallery_of_Art"" class=""extiw"" title=""w:en:Web Gallery of Art""><span title=""virtual art gallery for European fine art created before 1900"">Web Gallery of Art</span></a>:  <span typeof=""mw:File""><a href=""http://www.wga.hu/art/c/carriera/self_por.jpg"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/20px-Inkscape.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/40px-Inkscape.svg.png 1.5x"" data-file-width=""60"" data-file-height=""60""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/art/c/carriera/self_por.jpg"">Image</a> <span typeof=""mw:File""><a href=""http://www.wga.hu/html/c/carriera/self_por.html"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/20px-Information_icon.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/40px-Information_icon.svg.png 1.5x"" data-file-width=""620"" data-file-height=""620""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/html/c/carriera/self_por.html"">Info about artwork</a><div style=""display: none;"">wga QS:P11807,""c/carriera/self_por""</div>",Public domain,1000,1213,image/jpeg,65d023205e7f63368911929f219249cdd3bd9db2
Q18689275,Louis XV of France,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosalba%20Carriera%20-%20Louis%20XV%20of%20France%20as%20Dauphin%20%281720-1721%29%20-%20Google%20Art%20Project.jpg,Rosalba Carriera,Q237726,female,,,,Gal.-Nr. P 9,Staatliche Kunstsammlungen Dresden,Gemäldegalerie Alte Meister,1720,portrait,,pastel,50.5,38.5,F_048_Rosalba_Carriera_Louis_XV_of_France_1720.jpg,female_paintings\F_048_Rosalba_Carriera_Louis_XV_of_France_1720.jpg,File:Rosalba Carriera - Louis XV of France as Dauphin (1720-1721) - Google Art Project.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosalba_Carriera"" class=""extiw"" title=""w:en:Rosalba Carriera""><span title=""Italian portrait painter and pastellist (1675–1757)"">Rosalba Carriera</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Google_Arts_%26_Culture"" class=""extiw"" title=""w:en:Google Arts &amp; Culture""><span title=""app and website exploring partner museums"">Google Arts &amp; Culture</span></a>  — <a rel=""nofollow"" class=""external text"" href=""//www.google.com/culturalinstitute/asset-viewer/PgFjgm3wSMWkoQ"">PgFjgm3wSMWkoQ</a>; Photographers: Hans Peter Klut/Elke Estel",Public domain,2048,2730,image/jpeg,6dd480f8da17fa4f994856f713f5bb678e484e74
Q17335948,"Portrait of Christoffel Bernhard Julius von Schwartz (1676-1754), heer van Ansen en Glinthuis",,http://commons.wikimedia.org/wiki/Special:FilePath/Christoffel%20Bernhard%20Julius%20von%20Schwartz%20%281676-1754%29%2C%20heer%20van%20Ansen%20en%20Glinthuis%20Rijksmuseum%20SK-A-4032.jpeg,Rosalba Carriera,Q237726,female,,,,SK-A-4032,Rijksmuseum,Rijksmuseum,1700,portrait,,ivory,7,5,F_049_Rosalba_Carriera_Portrait_of_Christoffel_Bernhard_Julius_von_Schwartz_1676-1754_heer_van_Ansen_en_Glinthuis_1700.jpg,female_paintings\F_049_Rosalba_Carriera_Portrait_of_Christoffel_Bernhard_Julius_von_Schwartz_1676-1754_heer_van_Ansen_en_Glinthuis_1700.jpg,"File:Christoffel Bernhard Julius von Schwartz (1676-1754), heer van Ansen en Glinthuis Rijksmuseum SK-A-4032.jpeg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosalba_Carriera"" class=""extiw"" title=""w:en:Rosalba Carriera""><span title=""Italian portrait painter and pastellist (1675–1757)"">Rosalba Carriera</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.rijksmuseum.nl/collectie/SK-A-4032"">http://www.rijksmuseum.nl/collectie/SK-A-4032</a>",Public domain,1897,2568,image/jpeg,260f51185e83756efffc8b7edb5b8318764c5c51
Q28798156,A Gentleman in a Gold Patterned Coat and Violet-Brown Cape,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosalba%20Carriera%20-%20A%20Gentleman%20in%20a%20Gold%20Patterned%20Coat%20and%20Violet-Brown%20Cape%20-%20Google%20Art%20Project.jpg,Rosalba Carriera,Q237726,female,,,,AM-P-84-PS01,Staatliche Kunstsammlungen Dresden,Gemäldegalerie Alte Meister,1727,,,paper,54.5,43,F_051_Rosalba_Carriera_A_Gentleman_in_a_Gold_Patterned_Coat_and_Violet-Brown_Cape_1727.jpg,female_paintings\F_051_Rosalba_Carriera_A_Gentleman_in_a_Gold_Patterned_Coat_and_Violet-Brown_Cape_1727.jpg,File:Rosalba Carriera - A Gentleman in a Gold Patterned Coat and Violet-Brown Cape - Google Art Project.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosalba_Carriera"" class=""extiw"" title=""w:en:Rosalba Carriera""><span title=""Italian portrait painter and pastellist (1675–1757)"">Rosalba Carriera</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""//www.google.com/culturalinstitute/asset-viewer/QQFuIf91YPy3fg"">QQFuIf91YPy3fg at Google Cultural Institute</a> maximum zoom level",Public domain,2048,2638,image/jpeg,fd68fcfc8d167a5a7e8f3f0c2a7d100ff0058316
Q124429552,"Pyrenees Farmers, Market Bound",,http://commons.wikimedia.org/wiki/Special:FilePath/Pyrenees%20Farmers%2C%20Market%20Bound%20-%20Rosa%20Bonheur.jpg,Clara Peeters,Q241732,female,,,,,,,1884,,,,,,F_052_Clara_Peeters_Pyrenees_Farmers_Market_Bound_1884.jpg,female_paintings\F_052_Clara_Peeters_Pyrenees_Farmers_Market_Bound_1884.jpg,"File:Pyrenees Farmers, Market Bound - Rosa Bonheur.jpg",Rosa Bonheur,Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://onlineonly.christies.com/s/european-art/rosa-bonheur-french-1822-1899-41/147202"">https://onlineonly.christies.com/s/european-art/rosa-bonheur-french-1822-1899-41/147202</a>",Public domain,2048,1267,image/jpeg,1d82949b84df2a6f8915848d1011383ade8a1da3
Q124429551,A stag in a forest,,http://commons.wikimedia.org/wiki/Special:FilePath/A%20stag%20in%20a%20forest%20-%20Rosa%20Bonheur.jpg,Clara Peeters,Q241732,female,,,,,,,1883,,,,,,F_053_Clara_Peeters_A_stag_in_a_forest_1883.jpg,female_paintings\F_053_Clara_Peeters_A_stag_in_a_forest_1883.jpg,File:A stag in a forest - Rosa Bonheur.jpg,Rosa Bonheur,Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.christies.com/en/lot/lot-4876961"">https://www.christies.com/en/lot/lot-4876961</a>",Public domain,512,677,image/jpeg,d22e5873084a518b9a7073ff112ce2dedb6eddaa
Q124335919,Lioness Posing,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20-%20Lionne%20posant.jpg,Clara Peeters,Q241732,female,,,,,,,1874,,,oil paint,54,63.5,F_054_Clara_Peeters_Lioness_Posing_1874.jpg,female_paintings\F_054_Clara_Peeters_Lioness_Posing_1874.jpg,File:Rosa Bonheur - Lionne posant.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosa_Bonheur"" class=""extiw"" title=""w:en:Rosa Bonheur""><span title=""French artist (1822-1899)"">Rosa Bonheur</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://fineart.ha.com/c/item.zx?saleNo=5017&amp;lotNo=63223"">Heritage Auctions</a>",Public domain,2048,1712,image/jpeg,dc7c9d6d3a6661d7e21a0f543b2bf868562e8ba9
Q124335856,The King watches,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20The%20King%20watches%201887.jpg,Clara Peeters,Q241732,female,,,,,,,1887,,,paper,55.9,77.5,F_055_Clara_Peeters_The_King_watches_1887.jpg,female_paintings\F_055_Clara_Peeters_The_King_watches_1887.jpg,File:Rosa Bonheur The King watches 1887.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosa_Bonheur"" class=""extiw"" title=""w:en:Rosa Bonheur""><span title=""French artist (1822-1899)"">Rosa Bonheur</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.sothebys.com/en/auctions/ecatalogue/2012/old-master-19th-century-european-art-n08826/lot.600.html"">Sotheby's 2012 (N08826)</a>",Public domain,2048,1440,image/jpeg,f855ae2d273fe22fd9ca9d3a4f007cebfc0b09e5
Q124335855,Lion (The look out),,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20-%20Lion%20%28The%20look%20out%29.jpg,Clara Peeters,Q241732,female,,,,,,,1900,,,oil paint,45.1,61.6,F_056_Clara_Peeters_Lion_The_look_out_1900.jpg,female_paintings\F_056_Clara_Peeters_Lion_The_look_out_1900.jpg,File:Rosa Bonheur - Lion (The look out).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosa_Bonheur"" class=""extiw"" title=""w:en:Rosa Bonheur""><span title=""French artist (1822-1899)"">Rosa Bonheur</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.sothebys.com/en/auctions/ecatalogue/2007/19th-century-european-art-n08303/lot.121.html"">Sotheby's New York, 18 April 2007, lot 121</a>",Public domain,1999,1469,image/jpeg,75bb405308bcbc0132e90581439aa2eb43554444
Q124429538,Souvenir,,http://commons.wikimedia.org/wiki/Special:FilePath/Souvenir%20-%20Rosa%20Bonheur.webp,Clara Peeters,Q241732,female,,,,,,,1900,,,,,,F_057_Clara_Peeters_Souvenir_1900.jpg,female_paintings\F_057_Clara_Peeters_Souvenir_1900.jpg,File:Souvenir - Rosa Bonheur.webp,Rosa Bonheur,Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.sothebys.com/en/auctions/ecatalogue/2007/sporting-art-n08369/lot.167.html"">https://www.sothebys.com/en/auctions/ecatalogue/2007/sporting-art-n08369/lot.167.html</a>",Public domain,2048,2561,image/webp,dffd7e37f0b35bd2bfe17d26cb4283762d391cfc
Q134378452,Col. William F. Cody (Buffalo Bill),,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%20-%20Portrait%20de%20Col.%20William%20F.%20CodyFXD.jpg,Clara Peeters,Q241732,female,,,,8.66,Buffalo Bill Center of the West,Buffalo Bill Center of the West,1889,,,oil paint,18.5,15.25,F_058_Clara_Peeters_Col_William_F_Cody_Buffalo_Bill_1889.jpg,female_paintings\F_058_Clara_Peeters_Col_William_F_Cody_Buffalo_Bill_1889.jpg,File:Rosa Bonheur - Portrait de Col. William F. CodyFXD.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosa_Bonheur"" class=""extiw"" title=""w:en:Rosa Bonheur""><span title=""French artist (1822-1899)"">Rosa Bonheur</span></a></bdi>",Public domain,,,"This file was derived from:  <a href=""//commons.wikimedia.org/wiki/File:Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg"" title=""File:Rosa Bonheur - Portrait de Col. William F. Cody.jpg"">Rosa Bonheur - Portrait de Col. William F. Cody.jpg</a>: <span typeof=""mw:File""><a href=""//commons.wikimedia.org/wiki/File:Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg"" class=""mw-file-description""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg/120px-Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg"" decoding=""async"" width=""120"" height=""144"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg/250px-Rosa_Bonheur_-_Portrait_de_Col._William_F._Cody.jpg 1.5x"" data-file-width=""3168"" data-file-height=""3814""></a></span><br>",Public domain,2048,2466,image/jpeg,d694909fa1c23562b2256128145174da49aba9ff
Q124335636,Le labourage,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20labourage%20by%20Rosa%20Bonheur%20-%201844.jpg,Clara Peeters,Q241732,female,,,,,,,1844,,,oil paint,73.7,110.5,F_059_Clara_Peeters_Le_labourage_1844.jpg,female_paintings\F_059_Clara_Peeters_Le_labourage_1844.jpg,File:Le labourage by Rosa Bonheur - 1844.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Rosa_Bonheur"" class=""extiw"" title=""w:en:Rosa Bonheur""><span title=""French artist (1822-1899)"">Rosa Bonheur</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.sothebys.com/en/auctions/ecatalogue/2019/european-art-n10009/lot.409.html"">Sotheby's Lot.409</a>",Public domain,2000,1295,image/jpeg,6822d4f99d89d8b8b11d8356dd90128ec8b42c50
Q111458362,Portrait of Giuseppina Grassini,,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppina%20Grassini%20par%20Marie-Guilhelmine%20Benoist%2C%20Mus%C3%A9e%20des%20Beaux-Arts%20de%20Beaune.jpg,Marie-Guillemine Benoist,Q118810,female,,,,888.3.1,Musée des Beaux-Arts de Beaune,Musée des Beaux-Arts de Beaune,1805,portrait,,oil paint,132,97,F_060_Marie-Guillemine_Benoist_Portrait_of_Giuseppina_Grassini_1805.jpg,female_paintings\F_060_Marie-Guillemine_Benoist_Portrait_of_Giuseppina_Grassini_1805.jpg,"File:Giuseppina Grassini par Marie-Guilhelmine Benoist, Musée des Beaux-Arts de Beaune.jpg","<bdi>Attributed to <a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,,Musée des Beaux-Arts de Beaune,Creative Commons Attribution-Share Alike 4.0,1200,1583,image/jpeg,c83dd29cfb6d5ee3491925af85132a74b801eb07
Q113945380,Portrait of M. de Briche,,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20M%20de%20Briche%20-%20Marie-Guillemine%20Benoist.jpg,Marie-Guillemine Benoist,Q118810,female,,,,,http://www.wikidata.org/.well-known/genid/45bbcb2e27d9c62e67ccf6e82bd90ae1,http://www.wikidata.org/.well-known/genid/9353fd113fcdf6fdbe89c35ed07953de,1795,portrait,,oil paint,66,57,F_061_Marie-Guillemine_Benoist_Portrait_of_M_de_Briche_1795.jpg,female_paintings\F_061_Marie-Guillemine_Benoist_Portrait_of_M_de_Briche_1795.jpg,File:Portrait de M de Briche - Marie-Guillemine Benoist.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",Public domain,,,Frick,Public domain,1038,1302,image/jpeg,96af812abe0d459ef1fb8824c7cfeafd375b7562
Q133280671,Portrait of Jean-Louis Brousse-Desfaucherets,,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jean-Louis%20Brousse-Desfaucherets%20-%20Marie-Guillemine%20BENOIST.jpg,Marie-Guillemine Benoist,Q118810,female,,,,,,,1806,portrait,,oil paint,116.5,89,F_062_Marie-Guillemine_Benoist_Portrait_of_Jean-Louis_Brousse-Desfaucherets_1806.jpg,female_paintings\F_062_Marie-Guillemine_Benoist_Portrait_of_Jean-Louis_Brousse-Desfaucherets_1806.jpg,File:Portrait de Jean-Louis Brousse-Desfaucherets - Marie-Guillemine BENOIST.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.turquin.fr/fr/oeuvre/marie-guillemine-benoist-nee-de-laville-leroulx-paris-1768-1826-portrait-de-jean-louis-brousse-desfaucherets-1742-1808"">https://www.turquin.fr/fr/oeuvre/marie-guillemine-benoist-nee-de-laville-leroulx-paris-1768-1826-portrait-de-jean-louis-brousse-desfaucherets-1742-1808</a>",Public domain,2048,2671,image/jpeg,c035673330ff94d83b040b1ba6a41fe727ba07d7
Q99463254,"Portrait of Claude-Ignace Brugière, baron de Barante",,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Claude-Ignace%20Brugiere%2C%20baron%20de%20Barante%2C%20by%20Marie-Guillemine%20Benoist.jpg,Marie-Guillemine Benoist,Q118810,female,,,,,http://www.wikidata.org/.well-known/genid/09f49387441a558dc2600e76443fcc7e,http://www.wikidata.org/.well-known/genid/8d1697e716d839240157e1e80bb8656f,1805,portrait,,oil paint,114,87,F_063_Marie-Guillemine_Benoist_Portrait_of_Claude-Ignace_Brugière_baron_de_Barante_1805.jpg,female_paintings\F_063_Marie-Guillemine_Benoist_Portrait_of_Claude-Ignace_Brugière_baron_de_Barante_1805.jpg,"File:Portrait of Claude-Ignace Brugiere, baron de Barante, by Marie-Guillemine Benoist.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",Public domain,,,"<i>Mobilier, dessins, peintures &amp; souvenirs des barons de Barante</i> : vente, Clermont-Ferrand, Hôtel des ventes, samedi 5 novembre 2016 [catalogue], Clermont-Ferrand : SVV Vassy-Jalenques, 2016, lot # 141",Public domain,1227,1589,image/jpeg,893a94ab467c2e3f26bcac9851a18bccda796bc9
Q113560325,Portrait of Madame Lacroix-Saint-Pierre,,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Madame%20Lacroix-Saint-Pierre%20-%20by%20Marie-Guillemine%20Benoist.jpg,Marie-Guillemine Benoist,Q118810,female,,,,,http://www.wikidata.org/.well-known/genid/77b5d0feca369cb16fe627653c9cacef,http://www.wikidata.org/.well-known/genid/7006f35af25bcf0a8cffe3815d6df176,1806,portrait,,oil paint,,,F_064_Marie-Guillemine_Benoist_Portrait_of_Madame_Lacroix-Saint-Pierre_1806.jpg,female_paintings\F_064_Marie-Guillemine_Benoist_Portrait_of_Madame_Lacroix-Saint-Pierre_1806.jpg,File:Portrait de Madame Lacroix-Saint-Pierre - by Marie-Guillemine Benoist.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",Public domain,,,"Marie-Juliette Ballot, <i>Une élève de David. La Comtesse Benoist, l'Émilie de Demoustier, 1768-1826</i>, Paris, Plon, 1914, plate after page 176",Public domain,1054,1354,image/jpeg,8471e9449485c5939f4b85b496cc3f408b15415e
Q111159150,Napoleone-Elisa Bacciochi,,http://commons.wikimedia.org/wiki/Special:FilePath/Napoleona%20Elisa%20Baciocchi%20by%20Benoist.jpg,Marie-Guillemine Benoist,Q118810,female,,,,MV 6459,Musée national du Château de Fontainebleau,Musée national du Château de Fontainebleau,1810,portrait,,oil paint,146.5,113.5,F_065_Marie-Guillemine_Benoist_Napoleone-Elisa_Bacciochi_1810.jpg,female_paintings\F_065_Marie-Guillemine_Benoist_Napoleone-Elisa_Bacciochi_1810.jpg,File:Napoleona Elisa Baciocchi by Benoist.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.art.com/products/p8122050700-sa-i5276268/marie-guillermine-beno-napoleone-elisa-baciocchi-princesse-de-piombino-fille-delisa-bonaparte-et-du-prince-felix.htm?sorig=cat&amp;sorigid=254414&amp;dimvals=254414&amp;ui=9acc51fb42804a21843ba7a52b3c013d"">www.art.com</a>",Public domain,341,444,image/jpeg,574fcdeb20ec648ac0cae830052838c8e5ef4592
Q19911992,"Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859)",,http://commons.wikimedia.org/wiki/Special:FilePath/Madame%20Philippe%20Panon%20Desbassayns%20de%20Richemont%20%28Jeanne%20Egl%C3%A9%20Mourgue%2C%201778%E2%80%931855%29%20and%20Her%20Son%2C%20Eug%C3%A8ne%20%281800%E2%80%931859%29%20MET%20DT1995.jpg,Marie-Guillemine Benoist,Q118810,female,,,,53.61.4,Metropolitan Museum of Art,Metropolitan Museum of Art,1802,double portrait,,oil paint,116.8,89.5,F_066_Marie-Guillemine_Benoist_Madame_Philippe_Panon_Desbassayns_de_Richemont_Jeanne_Eglé_Mourgue_17781855_and_Her_Son_Eugène_18001_1802.jpg,female_paintings\F_066_Marie-Guillemine_Benoist_Madame_Philippe_Panon_Desbassayns_de_Richemont_Jeanne_Eglé_Mourgue_17781855_and_Her_Son_Eugène_18001_1802.jpg,"File:Madame Philippe Panon Desbassayns de Richemont (Jeanne Eglé Mourgue, 1778–1855) and Her Son, Eugène (1800–1859) MET DT1995.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Marie-Guillemine_Benoist"" class=""extiw"" title=""w:en:Marie-Guillemine Benoist""><span title=""French painter (1768–1826)"">Marie-Guillemine Benoist</span></a></bdi>",CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,,"This file was donated to Wikimedia Commons as part of a project by the <a href=""//commons.wikimedia.org/wiki/Commons:Met"" title=""Commons:Met"">Metropolitan Museum of Art</a>. See the <a rel=""nofollow"" class=""external text"" href=""https://metmuseum.org/about-the-met/policies-and-documents/image-resources"">Image and Data Resources Open Access Policy</a>","Creative Commons Zero, Public Domain Dedication",2048,2649,image/jpeg,529ee1488b418d7e7c5e6a8fe65f7bbab6c7e23d
Q66424295,Bacchus with putti,,http://commons.wikimedia.org/wiki/Special:FilePath/Tuingod%20met%20putti%2C%20Theodore%20de%20Bruyn%2C%20schilderij%2C%20Museum%20Plantin-Moretus%20%28Antwerpen%29%20-%20MPM%20V%20IV%20016.jpg,Marian Ellis Rowan,Q18559873,female,,,,MPM.V.IV.016,Museum Plantin-Moretus,Museum Plantin-Moretus,1747,mythological painting,,,,,F_067_Marian_Ellis_Rowan_Bacchus_with_putti_1747.jpg,female_paintings\F_067_Marian_Ellis_Rowan_Bacchus_with_putti_1747.jpg,"File:Tuingod met putti, Theodore de Bruyn, schilderij, Museum Plantin-Moretus (Antwerpen) - MPM V IV 016.jpg","<div class=""fn value"">
Theodore de Bruyn</div>",CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,,"<a rel=""nofollow"" class=""external free"" href=""https://dams.antwerpen.be/asset/E1UgQOcAIFEaVSZPYQpIb5ZQ"">https://dams.antwerpen.be/asset/E1UgQOcAIFEaVSZPYQpIb5ZQ</a>","Creative Commons Zero, Public Domain Dedication",2048,2406,image/jpeg,cb04d8ca8662aa934f8fd65ca20d351735d92fdf
Q119023766,"Luxborough House, Essex",,http://commons.wikimedia.org/wiki/Special:FilePath/Theodore%20de%20Bruyn%20%281730-1804%29%20-%20Luxborough%20House%2C%20Essex%20-%2011671%20-%20Government%20Art%20Collection.jpg,Marian Ellis Rowan,Q18559873,female,,,,11671,Government Art Collection,Government Art Collection,1800,,,oil paint,120,180.5,F_068_Marian_Ellis_Rowan_Luxborough_House_Essex_1800.jpg,female_paintings\F_068_Marian_Ellis_Rowan_Luxborough_House_Essex_1800.jpg,"File:Theodore de Bruyn (1730-1804) - Luxborough House, Essex - 11671 - Government Art Collection.jpg","<bdi><a href=""https://www.wikidata.org/wiki/Q18559873"" class=""extiw"" title=""d:Q18559873""><span title=""Dutch landscape painter"">Theodore de Bruyn</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/luxborough-house-essex-27840"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,1200,788,image/jpeg,eed2d8c6028d827deda7acae11cb67ae7ade0ccc
Q18242427,Winter,,http://commons.wikimedia.org/wiki/Special:FilePath/Korovin%20Winter%201894.jpg,Antonina Sofronova,Q437792,female,,,,,Tretyakov Gallery,Tretyakov Gallery,1894,landscape painting,,oil paint,37.2,52.5,F_069_Antonina_Sofronova_Winter_1894.jpg,female_paintings\F_069_Antonina_Sofronova_Winter_1894.jpg,File:Korovin Winter 1894.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Konstantin_Korovin"" class=""extiw"" title=""w:en:Konstantin Korovin""><span title=""Russian artist (1861-1939)"">Konstantin Korovin</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://art-catalog.ru/picture.php?id_picture=3431"">http://art-catalog.ru/picture.php?id_picture=3431</a>",Public domain,800,549,image/jpeg,4111121dd61846cef3785b2842443a7f146d8520
